4892;14.10.20 15:58:38;21;Avvicinamento Pressata Finale;position < min position (11);20201014115517A0202;
0,00;0,00;215,22;0,09;0,00;0,00;
0,00;0,00;217,62;0,04;0,00;0,00;
0,00;0,00;220,02;0,04;0,00;0,00;
0,00;0,00;222,42;0,04;0,00;0,00;
0,00;0,00;229,62;-0,04;0,00;0,00;
0,00;0,00;232,02;0,04;0,00;0,00;
0,00;0,00;234,42;0,04;0,00;0,00;
0,00;0,00;236,82;0,04;0,00;0,00;
0,00;0,00;239,22;0,04;0,00;0,00;
0,00;0,00;241,62;0,09;0,00;0,00;
0,00;0,00;244,02;0,04;0,00;0,00;
0,00;0,00;246,42;0,04;0,00;0,00;
0,00;0,00;248,82;0,04;0,00;0,00;
0,00;0,00;251,22;0,09;0,00;0,00;
0,00;0,00;253,62;0,04;0,00;0,00;
0,00;0,00;256,02;0,04;0,00;0,00;
0,00;0,00;258,42;0,04;0,00;0,00;
0,00;0,00;260,82;0,04;0,00;0,00;
0,00;0,00;263,22;0,04;0,00;0,00;
0,00;0,00;265,62;0,04;0,00;0,00;
0,00;0,00;268,02;0,04;0,00;0,00;
0,00;0,00;270,42;0,04;0,00;0,00;
0,00;0,00;272,82;0,04;0,00;0,00;
0,00;0,00;275,22;0,04;0,00;0,00;
0,00;0,00;277,62;0,04;0,00;0,00;
0,00;0,00;280,02;0,04;0,00;0,00;
0,00;0,00;282,42;0,09;0,00;0,00;
0,00;0,00;284,82;-0,04;0,00;0,00;
0,00;0,00;286,82;0,04;0,00;0,00;
0,00;0,00;288,35;-0,04;0,00;0,00;
0,00;0,00;290,06;0,09;0,00;0,00;
0,00;0,00;290,10;0,09;0,00;0,00;
0,00;0,00;290,10;0,09;0,00;0,00;
0,00;0,00;290,18;0,08;0,00;0,00;
0,00;0,00;290,34;0,13;0,00;0,00;
0,00;0,00;290,49;0,09;0,00;0,00;
0,00;0,00;290,66;0,09;0,00;0,00;
0,00;0,00;290,82;0,13;0,00;0,00;
0,00;0,00;290,98;0,09;0,00;0,00;
0,00;0,00;291,14;0,13;0,00;0,00;
0,00;0,00;291,30;0,09;0,00;0,00;
0,00;0,00;291,46;0,13;0,00;0,00;
0,00;0,00;291,62;0,13;0,00;0,00;
0,00;0,00;291,78;0,13;0,00;0,00;
0,00;0,00;291,94;0,13;0,00;0,00;
0,00;0,00;292,10;0,09;0,00;0,00;
0,00;0,00;292,26;0,13;0,00;0,00;
0,00;0,00;292,42;0,04;0,00;0,00;
0,00;0,00;292,58;0,13;0,00;0,00;
0,00;0,00;292,74;0,13;0,00;0,00;
0,00;0,00;292,90;0,13;0,00;0,00;
0,00;0,00;293,06;0,13;0,00;0,00;
0,00;0,00;293,22;0,13;0,00;0,00;
0,00;0,00;293,38;0,04;0,00;0,00;
0,00;0,00;293,54;0,13;0,00;0,00;
0,00;0,00;293,70;0,13;0,00;0,00;
0,00;0,00;293,86;0,13;0,00;0,00;
0,00;0,00;294,02;0,13;0,00;0,00;
0,00;0,00;294,18;0,13;0,00;0,00;
0,00;0,00;294,34;0,13;0,00;0,00;
0,00;0,00;294,50;0,13;0,00;0,00;
0,00;0,00;294,66;0,13;0,00;0,00;
0,00;0,00;294,82;0,13;0,00;0,00;
0,00;0,00;294,98;0,13;0,00;0,00;
0,00;0,00;295,14;0,13;0,00;0,00;
0,00;0,00;295,30;0,13;0,00;0,00;
0,00;0,00;295,46;0,09;0,00;0,00;
0,00;0,00;295,62;0,09;0,00;0,00;
0,00;0,00;295,78;0,13;0,00;0,00;
0,00;0,00;295,94;0,13;0,00;0,00;
0,00;0,00;296,10;0,13;0,00;0,00;
0,00;0,00;296,26;0,13;0,00;0,00;
0,00;0,00;296,42;0,13;0,00;0,00;
0,00;0,00;296,58;0,13;0,00;0,00;
0,00;0,00;296,74;0,13;0,00;0,00;
0,00;0,00;296,90;0,13;0,00;0,00;
0,00;0,00;297,06;0,13;0,00;0,00;
0,00;0,00;297,22;0,13;0,00;0,00;
0,00;0,00;297,38;0,13;0,00;0,00;
0,00;0,00;297,54;0,13;0,00;0,00;
0,00;0,00;297,70;0,13;0,00;0,00;
0,00;0,00;297,86;0,13;0,00;0,00;
0,00;0,00;298,02;0,09;0,00;0,00;
0,00;0,00;298,18;0,13;0,00;0,00;
0,00;0,00;298,34;0,13;0,00;0,00;
0,00;0,00;298,50;0,13;0,00;0,00;
0,00;0,00;298,66;0,13;0,00;0,00;
0,00;0,00;298,82;0,13;0,00;0,00;
0,00;0,00;298,98;0,13;0,00;0,00;
0,00;0,00;299,14;0,13;0,00;0,00;
0,00;0,00;299,30;0,13;0,00;0,00;
0,00;0,00;299,46;0,13;0,00;0,00;
0,00;0,00;299,62;0,13;0,00;0,00;
0,00;0,00;299,78;0,13;0,00;0,00;
0,00;0,00;299,94;0,13;0,00;0,00;
0,00;0,00;300,10;0,13;0,00;0,00;
0,00;0,00;300,26;0,13;0,00;0,00;
0,00;0,00;300,42;0,13;0,00;0,00;
0,00;0,00;300,58;0,13;0,00;0,00;
0,00;0,00;300,74;0,13;0,00;0,00;
0,00;0,00;300,90;0,13;0,00;0,00;
0,00;0,00;301,06;0,13;0,00;0,00;
0,00;0,00;301,22;0,13;0,00;0,00;
0,00;0,00;301,38;0,13;0,00;0,00;
0,00;0,00;301,54;0,13;0,00;0,00;
0,00;0,00;301,70;0,13;0,00;0,00;
0,00;0,00;301,86;0,13;0,00;0,00;
0,00;0,00;302,02;0,13;0,00;0,00;
0,00;0,00;302,18;0,13;0,00;0,00;
0,00;0,00;302,34;0,13;0,00;0,00;
0,00;0,00;302,50;0,13;0,00;0,00;
0,00;0,00;302,66;0,13;0,00;0,00;
0,00;0,00;302,82;0,13;0,00;0,00;
0,00;0,00;302,98;0,13;0,00;0,00;
0,00;0,00;303,14;0,13;0,00;0,00;
0,00;0,00;303,30;0,13;0,00;0,00;
0,00;0,00;303,46;0,13;0,00;0,00;
0,00;0,00;303,62;0,13;0,00;0,00;
0,00;0,00;303,78;0,13;0,00;0,00;
0,00;0,00;303,94;0,13;0,00;0,00;
0,00;0,00;304,10;0,13;0,00;0,00;
0,00;0,00;304,26;0,13;0,00;0,00;
0,00;0,00;304,42;0,13;0,00;0,00;
0,00;0,00;304,58;0,13;0,00;0,00;
0,00;0,00;304,74;0,13;0,00;0,00;
0,00;0,00;304,90;0,13;0,00;0,00;
0,00;0,00;305,06;0,13;0,00;0,00;
0,00;0,00;305,22;0,13;0,00;0,00;
0,00;0,00;305,38;0,13;0,00;0,00;
0,00;0,00;305,54;0,13;0,00;0,00;
0,00;0,00;305,70;0,13;0,00;0,00;
0,00;0,00;305,86;0,13;0,00;0,00;
0,00;0,00;306,02;0,13;0,00;0,00;
0,00;0,00;306,18;0,13;0,00;0,00;
0,00;0,00;306,34;0,13;0,00;0,00;
0,00;0,00;306,50;0,13;0,00;0,00;
0,00;0,00;306,66;0,13;0,00;0,00;
0,00;0,00;306,82;0,13;0,00;0,00;
0,00;0,00;306,98;0,13;0,00;0,00;
0,00;0,00;307,14;0,13;0,00;0,00;
0,00;0,00;307,30;0,13;0,00;0,00;
0,00;0,00;307,46;0,13;0,00;0,00;
0,00;0,00;307,62;0,13;0,00;0,00;
0,00;0,00;307,78;0,21;0,00;0,00;
0,00;0,00;307,93;4,47;0,00;0,00;
0,00;0,00;308,02;7,91;0,00;0,00;
0,00;0,00;308,03;7,56;0,00;0,00;
0,00;0,00;308,04;7,92;0,00;0,00;
0,00;0,00;308,04;7,96;0,00;0,00;
0,00;0,00;308,05;8,04;0,00;0,00;
0,00;0,00;308,05;7,96;0,00;0,00;
0,00;0,00;308,05;7,78;0,00;0,00;
0,00;0,00;308,06;7,61;0,00;0,00;
0,00;0,00;308,06;7,61;0,00;0,00;
0,00;0,00;308,06;7,61;0,00;0,00;
0,00;0,00;308,06;7,44;0,00;0,00;
0,00;0,00;308,06;7,44;0,00;0,00;
0,00;0,00;308,06;7,39;0,00;0,00;
0,00;0,00;308,06;7,27;0,00;0,00;
